,agbd,agbd_pi_lower,agbd_pi_upper,agbd_se,agbd_t,agbd_t_se,algorithm_run_flag,beam,channel,degrade_flag,delta_time,elev_lowestmode,l2_quality_flag,l4_quality_flag,lat_lowestmode,lon_lowestmode,master_frac,master_int,predict_stratum,predictor_limit_flag,response_limit_flag,selected_algorithm,selected_mode,selected_mode_flag,sensitivity,shot_number,solar_elevation,surface_flag,xvar_1,xvar_2,xvar_3,xvar_4
14804,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0209404,-30.63918685913086,0,0,6.03678014673444,-55.66413896969188,0.02094039999999997,116550913,b'',255,255,1,0,0,0.8113970756530762,155570800200091289,-22.95707893371582,1,-9999.0,-9999.0,-9999.0,-9999.0
14805,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0292044,-30.610105514526367,0,0,6.037199804591969,-55.663839185040864,0.02920440000000002,116550913,b'',255,255,1,0,0,0.8266631364822388,155570800200091290,-22.957353591918945,1,-9999.0,-9999.0,-9999.0,-9999.0
14806,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0374684,-30.820926666259766,0,0,6.037619460509934,-55.66353945289856,0.03746840000000007,116550913,b'',255,255,1,0,0,0.7810031175613403,155570800200091291,-22.95762825012207,1,-9999.0,-9999.0,-9999.0,-9999.0
14807,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0457324,-30.731016159057617,0,0,6.038039225980472,-55.66323969711454,0.045732399999999895,116550913,b'',255,255,1,0,0,0.7814443707466125,155570800200091292,-22.957904815673828,1,-9999.0,-9999.0,-9999.0,-9999.0
14808,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0539964,-30.61112403869629,0,0,6.038459044696347,-55.66293994801246,0.053996399999999944,116550913,b'',255,255,1,0,0,0.7474730014801025,155570800200091293,-22.958179473876953,1,-9999.0,-9999.0,-9999.0,-9999.0
14809,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0622604,-30.641197204589844,0,0,6.038878877312216,-55.66264022529692,0.062260399999999994,116550913,b'',255,255,1,0,0,0.7940012812614441,155570800200091294,-22.958454132080078,1,-9999.0,-9999.0,-9999.0,-9999.0
14810,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0705244,-30.60527229309082,0,0,6.039298766977249,-55.6623404963061,0.07052440000000004,116550913,b'',255,255,1,0,0,0.7696737051010132,155570800200091295,-22.958728790283203,1,-9999.0,-9999.0,-9999.0,-9999.0
14811,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0787884,-30.576017379760742,0,0,6.039718699828787,-55.66204076422908,0.07878840000000009,116550913,b'',255,255,1,0,0,0.846716582775116,155570800200091296,-22.95900535583496,1,-9999.0,-9999.0,-9999.0,-9999.0
14812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0870524,-30.840145111083984,0,0,6.040138612843681,-55.66174106403872,0.08705239999999992,116550913,b'',255,255,1,0,0,0.7553641200065613,155570800200091297,-22.959280014038086,1,-9999.0,-9999.0,-9999.0,-9999.0
14813,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550913.0953164,-30.768945693969727,0,0,6.040558636820579,-55.66144130715542,0.09531639999999997,116550913,b'',255,255,1,0,0,0.518899142742157,155570800200091298,-22.95955467224121,1,-9999.0,-9999.0,-9999.0,-9999.0
